x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5560498E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5558998E+00,+1.8905596E+00,+994.2782E-03,+252.9288E-03
-4.5557498E+00,+1.8570868E+00,+977.2071E-03,+185.9833E-03
-4.5555998E+00,+1.8570868E+00,+994.2782E-03,+286.4016E-03
-4.5554498E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5552998E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5551498E+00,+1.8570868E+00,+1.0113494E+00,+286.4017E-03
-4.5549998E+00,+1.8570868E+00,+1.0113494E+00,+252.9288E-03
-4.5548498E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5546998E+00,+1.9072960E+00,+1.0113494E+00,+219.4561E-03
-4.5545498E+00,+1.8738232E+00,+994.2782E-03,+319.8744E-03
-4.5543998E+00,+1.8403504E+00,+977.2071E-03,+219.4561E-03
-4.5542498E+00,+1.8403504E+00,+1.0113494E+00,+286.4016E-03
-4.5540998E+00,+1.8236140E+00,+1.0284205E+00,+219.4560E-03
-4.5539497E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5537997E+00,+1.8403504E+00,+1.0113494E+00,+252.9289E-03
-4.5536497E+00,+1.8570868E+00,+994.2783E-03,+286.4017E-03
-4.5534997E+00,+1.8570868E+00,+1.0284205E+00,+286.4017E-03
-4.5533497E+00,+1.8738232E+00,+1.0113494E+00,+319.8744E-03
-4.5531997E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
-4.5530497E+00,+1.8403504E+00,+1.0113494E+00,+219.4561E-03
-4.5528997E+00,+1.8570868E+00,+1.0113494E+00,+286.4016E-03
-4.5527497E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5525997E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5524497E+00,+1.8570868E+00,+977.2071E-03,+252.9288E-03
-4.5522997E+00,+1.8905596E+00,+994.2782E-03,+185.9833E-03
-4.5521497E+00,+1.8570868E+00,+994.2782E-03,+252.9288E-03
-4.5519997E+00,+1.8905596E+00,+994.2782E-03,+185.9833E-03
-4.5518497E+00,+1.8570868E+00,+977.2071E-03,+252.9288E-03
-4.5516997E+00,+1.8738232E+00,+1.0284205E+00,+185.9833E-03
-4.5515497E+00,+1.8738232E+00,+1.0113494E+00,+219.4560E-03
-4.5513997E+00,+1.8570868E+00,+1.0113494E+00,+185.9833E-03
-4.5512497E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5510997E+00,+1.8570868E+00,+1.0113494E+00,+319.8744E-03
-4.5509497E+00,+1.8403504E+00,+1.0454916E+00,+252.9289E-03
-4.5507997E+00,+1.8570868E+00,+994.2782E-03,+286.4017E-03
-4.5506497E+00,+1.8738232E+00,+1.0113494E+00,+286.4016E-03
-4.5504997E+00,+1.8738232E+00,+994.2782E-03,+152.5105E-03
-4.5503497E+00,+1.8905596E+00,+1.0113494E+00,+252.9288E-03
-4.5501997E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5500497E+00,+1.8570868E+00,+977.2071E-03,+219.4560E-03
-4.5498997E+00,+1.8738232E+00,+994.2783E-03,+185.9833E-03
-4.5497497E+00,+1.8570868E+00,+1.0284205E+00,+286.4017E-03
-4.5495997E+00,+1.8738232E+00,+994.2782E-03,+286.4017E-03
-4.5494497E+00,+1.8403504E+00,+1.0113494E+00,+252.9289E-03
-4.5492997E+00,+1.8570868E+00,+1.0113494E+00,+252.9288E-03
-4.5491497E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5489997E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5488497E+00,+1.8738232E+00,+994.2782E-03,+252.9289E-03
-4.5486997E+00,+1.8570868E+00,+960.1360E-03,+252.9289E-03
-4.5485497E+00,+1.8570868E+00,+960.1360E-03,+252.9289E-03
-4.5483997E+00,+1.8905596E+00,+994.2782E-03,+286.4016E-03
-4.5482497E+00,+1.8905596E+00,+994.2782E-03,+252.9288E-03
-4.5480997E+00,+1.8905596E+00,+960.1360E-03,+219.4560E-03
-4.5479497E+00,+1.8738232E+00,+1.0284205E+00,+185.9833E-03
-4.5477997E+00,+1.8403504E+00,+977.2071E-03,+286.4016E-03
-4.5476497E+00,+1.8738232E+00,+1.0113494E+00,+152.5105E-03
-4.5474997E+00,+1.8905596E+00,+994.2782E-03,+219.4561E-03
-4.5473497E+00,+1.8403504E+00,+1.0113493E+00,+252.9288E-03
-4.5471997E+00,+1.8403504E+00,+960.1360E-03,+185.9833E-03
-4.5470497E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5468997E+00,+1.8738232E+00,+1.0113494E+00,+252.9288E-03
-4.5467497E+00,+1.8570868E+00,+994.2782E-03,+185.9833E-03
-4.5465997E+00,+1.8738232E+00,+977.2071E-03,+252.9288E-03
